,filenames,folder_name,durations,view,labels,metadata
1649,0018_100_23141-23205_14.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"{'sample_id': '0018_100_23141-23205_14', 'start_frame': 23077, 'end_frame': 23141, 'label': [14], 'view': 'center', 'filenames': '0018_100_23141-23205_14.mp4', 'durations': 64}"
1650,0018_101_23174-23238_14-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"{'sample_id': '0018_101_23174-23238_14-2', 'start_frame': 23141, 'end_frame': 23205, 'label': [14, 2], 'view': 'center', 'filenames': '0018_101_23174-23238_14-2.mp4', 'durations': 64}"
1651,0018_102_23540-23604_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0018_102_23540-23604_2', 'start_frame': 23174, 'end_frame': 23238, 'label': [2], 'view': 'center', 'filenames': '0018_102_23540-23604_2.mp4', 'durations': 64}"
1652,0018_103_23571-23635_11-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0018_103_23571-23635_11-6', 'start_frame': 23540, 'end_frame': 23604, 'label': [11, 6], 'view': 'center', 'filenames': '0018_103_23571-23635_11-6.mp4', 'durations': 64}"
1653,0019_000_00529-00593_8-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_000_00529-00593_8-2', 'start_frame': 497, 'end_frame': 561, 'label': [8, 2], 'view': 'center', 'filenames': '0019_000_00529-00593_8-2.mp4', 'durations': 64}"
1654,0019_001_01011-01075_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_001_01011-01075_2', 'start_frame': 529, 'end_frame': 593, 'label': [2], 'view': 'center', 'filenames': '0019_001_01011-01075_2.mp4', 'durations': 64}"
1655,0019_002_01123-01187_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_002_01123-01187_8', 'start_frame': 1011, 'end_frame': 1075, 'label': [8], 'view': 'center', 'filenames': '0019_002_01123-01187_8.mp4', 'durations': 64}"
1656,0019_003_01284-01348_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_003_01284-01348_2', 'start_frame': 1123, 'end_frame': 1187, 'label': [2], 'view': 'center', 'filenames': '0019_003_01284-01348_2.mp4', 'durations': 64}"
1657,0019_004_01496-01560_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_004_01496-01560_8', 'start_frame': 1284, 'end_frame': 1348, 'label': [8], 'view': 'center', 'filenames': '0019_004_01496-01560_8.mp4', 'durations': 64}"
1658,0019_005_01559-01623_2-8.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_005_01559-01623_2-8', 'start_frame': 1496, 'end_frame': 1560, 'label': [2, 8], 'view': 'center', 'filenames': '0019_005_01559-01623_2-8.mp4', 'durations': 64}"
1659,0019_006_01623-01687_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_006_01623-01687_8', 'start_frame': 1559, 'end_frame': 1623, 'label': [8], 'view': 'center', 'filenames': '0019_006_01623-01687_8.mp4', 'durations': 64}"
1660,0019_007_01738-01802_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_007_01738-01802_8', 'start_frame': 1623, 'end_frame': 1687, 'label': [8], 'view': 'center', 'filenames': '0019_007_01738-01802_8.mp4', 'durations': 64}"
1661,0019_008_01802-01866_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_008_01802-01866_8', 'start_frame': 1738, 'end_frame': 1802, 'label': [8], 'view': 'center', 'filenames': '0019_008_01802-01866_8.mp4', 'durations': 64}"
1662,0019_009_01963-02027_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_009_01963-02027_8', 'start_frame': 1802, 'end_frame': 1866, 'label': [8], 'view': 'center', 'filenames': '0019_009_01963-02027_8.mp4', 'durations': 64}"
1663,0019_010_02865-02929_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_010_02865-02929_2', 'start_frame': 1963, 'end_frame': 2027, 'label': [2], 'view': 'center', 'filenames': '0019_010_02865-02929_2.mp4', 'durations': 64}"
1664,0019_011_02929-02993_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0019_011_02929-02993_12', 'start_frame': 2865, 'end_frame': 2929, 'label': [12], 'view': 'center', 'filenames': '0019_011_02929-02993_12.mp4', 'durations': 64}"
1665,0019_012_02916-02980_12-7-4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0019_012_02916-02980_12-7-4', 'start_frame': 2929, 'end_frame': 2993, 'label': [12, 7, 4], 'view': 'center', 'filenames': '0019_012_02916-02980_12-7-4.mp4', 'durations': 64}"
1666,0019_014_03480-03544_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_014_03480-03544_4', 'start_frame': 2956, 'end_frame': 3020, 'label': [4], 'view': 'center', 'filenames': '0019_014_03480-03544_4.mp4', 'durations': 64}"
1667,0019_015_03519-03583_11-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0019_015_03519-03583_11-7', 'start_frame': 3480, 'end_frame': 3544, 'label': [11, 7], 'view': 'center', 'filenames': '0019_015_03519-03583_11-7.mp4', 'durations': 64}"
1668,0019_016_05192-05256_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_016_05192-05256_7', 'start_frame': 3519, 'end_frame': 3583, 'label': [7], 'view': 'center', 'filenames': '0019_016_05192-05256_7.mp4', 'durations': 64}"
1669,0019_017_05216-05280_8-13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0019_017_05216-05280_8-13', 'start_frame': 5192, 'end_frame': 5256, 'label': [8, 13], 'view': 'center', 'filenames': '0019_017_05216-05280_8-13.mp4', 'durations': 64}"
1670,0019_018_05309-05373_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0019_018_05309-05373_13', 'start_frame': 5216, 'end_frame': 5280, 'label': [13], 'view': 'center', 'filenames': '0019_018_05309-05373_13.mp4', 'durations': 64}"
1671,0019_019_05541-05605_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_019_05541-05605_8', 'start_frame': 5309, 'end_frame': 5373, 'label': [8], 'view': 'center', 'filenames': '0019_019_05541-05605_8.mp4', 'durations': 64}"
1672,0019_020_05695-05759_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0019_020_05695-05759_13', 'start_frame': 5541, 'end_frame': 5605, 'label': [13], 'view': 'center', 'filenames': '0019_020_05695-05759_13.mp4', 'durations': 64}"
1673,0019_021_05871-05935_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_021_05871-05935_4', 'start_frame': 5695, 'end_frame': 5759, 'label': [4], 'view': 'center', 'filenames': '0019_021_05871-05935_4.mp4', 'durations': 64}"
1674,0019_022_07082-07146_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_022_07082-07146_4', 'start_frame': 5871, 'end_frame': 5935, 'label': [4], 'view': 'center', 'filenames': '0019_022_07082-07146_4.mp4', 'durations': 64}"
1675,0019_023_07144-07208_2-4.mp4,,64,center,[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_023_07144-07208_2-4', 'start_frame': 7082, 'end_frame': 7146, 'label': [2, 4], 'view': 'center', 'filenames': '0019_023_07144-07208_2-4.mp4', 'durations': 64}"
1676,0019_024_07208-07272_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_024_07208-07272_4', 'start_frame': 7144, 'end_frame': 7208, 'label': [4], 'view': 'center', 'filenames': '0019_024_07208-07272_4.mp4', 'durations': 64}"
1677,0019_025_09300-09364_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_025_09300-09364_4', 'start_frame': 7208, 'end_frame': 7272, 'label': [4], 'view': 'center', 'filenames': '0019_025_09300-09364_4.mp4', 'durations': 64}"
1678,0019_026_09361-09425_8-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_026_09361-09425_8-2', 'start_frame': 9300, 'end_frame': 9364, 'label': [8, 2], 'view': 'center', 'filenames': '0019_026_09361-09425_8-2.mp4', 'durations': 64}"
1679,0019_027_09425-09489_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_027_09425-09489_2', 'start_frame': 9361, 'end_frame': 9425, 'label': [2], 'view': 'center', 'filenames': '0019_027_09425-09489_2.mp4', 'durations': 64}"
1680,0019_028_11381-11445_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_028_11381-11445_2', 'start_frame': 9425, 'end_frame': 9489, 'label': [2], 'view': 'center', 'filenames': '0019_028_11381-11445_2.mp4', 'durations': 64}"
1681,0019_029_11445-11509_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0019_029_11445-11509_11', 'start_frame': 11381, 'end_frame': 11445, 'label': [11], 'view': 'center', 'filenames': '0019_029_11445-11509_11.mp4', 'durations': 64}"
1682,0019_030_11593-11657_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0019_030_11593-11657_11', 'start_frame': 11445, 'end_frame': 11509, 'label': [11], 'view': 'center', 'filenames': '0019_030_11593-11657_11.mp4', 'durations': 64}"
1683,0019_031_11867-11931_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_031_11867-11931_2', 'start_frame': 11593, 'end_frame': 11657, 'label': [2], 'view': 'center', 'filenames': '0019_031_11867-11931_2.mp4', 'durations': 64}"
1684,0019_032_12125-12189_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_032_12125-12189_8', 'start_frame': 11867, 'end_frame': 11931, 'label': [8], 'view': 'center', 'filenames': '0019_032_12125-12189_8.mp4', 'durations': 64}"
1685,0019_033_12191-12255_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_033_12191-12255_2', 'start_frame': 12125, 'end_frame': 12189, 'label': [2], 'view': 'center', 'filenames': '0019_033_12191-12255_2.mp4', 'durations': 64}"
1686,0019_034_12433-12497_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_034_12433-12497_8', 'start_frame': 12191, 'end_frame': 12255, 'label': [8], 'view': 'center', 'filenames': '0019_034_12433-12497_8.mp4', 'durations': 64}"
1687,0019_035_12476-12540_2-8.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_035_12476-12540_2-8', 'start_frame': 12433, 'end_frame': 12497, 'label': [2, 8], 'view': 'center', 'filenames': '0019_035_12476-12540_2-8.mp4', 'durations': 64}"
1688,0019_036_12599-12663_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_036_12599-12663_8', 'start_frame': 12476, 'end_frame': 12540, 'label': [8], 'view': 'center', 'filenames': '0019_036_12599-12663_8.mp4', 'durations': 64}"
1689,0019_037_12685-12749_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_037_12685-12749_2', 'start_frame': 12599, 'end_frame': 12663, 'label': [2], 'view': 'center', 'filenames': '0019_037_12685-12749_2.mp4', 'durations': 64}"
1690,0019_038_14552-14616_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_038_14552-14616_4', 'start_frame': 12685, 'end_frame': 12749, 'label': [4], 'view': 'center', 'filenames': '0019_038_14552-14616_4.mp4', 'durations': 64}"
1691,0019_039_14599-14663_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_039_14599-14663_8', 'start_frame': 14552, 'end_frame': 14616, 'label': [8], 'view': 'center', 'filenames': '0019_039_14599-14663_8.mp4', 'durations': 64}"
1692,0019_040_15008-15072_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_040_15008-15072_2', 'start_frame': 14599, 'end_frame': 14663, 'label': [2], 'view': 'center', 'filenames': '0019_040_15008-15072_2.mp4', 'durations': 64}"
1693,0019_041_15058-15122_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_041_15058-15122_8', 'start_frame': 15008, 'end_frame': 15072, 'label': [8], 'view': 'center', 'filenames': '0019_041_15058-15122_8.mp4', 'durations': 64}"
1694,0019_042_15485-15549_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_042_15485-15549_2', 'start_frame': 15058, 'end_frame': 15122, 'label': [2], 'view': 'center', 'filenames': '0019_042_15485-15549_2.mp4', 'durations': 64}"
1695,0019_043_15549-15613_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_043_15549-15613_8', 'start_frame': 15485, 'end_frame': 15549, 'label': [8], 'view': 'center', 'filenames': '0019_043_15549-15613_8.mp4', 'durations': 64}"
1696,0019_044_15673-15737_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_044_15673-15737_8', 'start_frame': 15549, 'end_frame': 15613, 'label': [8], 'view': 'center', 'filenames': '0019_044_15673-15737_8.mp4', 'durations': 64}"
1697,0019_045_15721-15785_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_045_15721-15785_2', 'start_frame': 15673, 'end_frame': 15737, 'label': [2], 'view': 'center', 'filenames': '0019_045_15721-15785_2.mp4', 'durations': 64}"
1698,0019_046_15731-15795_8-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_046_15731-15795_8-2', 'start_frame': 15721, 'end_frame': 15785, 'label': [8, 2], 'view': 'center', 'filenames': '0019_046_15731-15795_8-2.mp4', 'durations': 64}"
1699,0019_047_16500-16564_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_047_16500-16564_2', 'start_frame': 15731, 'end_frame': 15795, 'label': [2], 'view': 'center', 'filenames': '0019_047_16500-16564_2.mp4', 'durations': 64}"
1700,0019_048_16549-16613_8-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_048_16549-16613_8-2', 'start_frame': 16500, 'end_frame': 16564, 'label': [8, 2], 'view': 'center', 'filenames': '0019_048_16549-16613_8-2.mp4', 'durations': 64}"
1701,0019_049_16705-16769_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_049_16705-16769_2', 'start_frame': 16549, 'end_frame': 16613, 'label': [2], 'view': 'center', 'filenames': '0019_049_16705-16769_2.mp4', 'durations': 64}"
1702,0019_050_16784-16848_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_050_16784-16848_8', 'start_frame': 16705, 'end_frame': 16769, 'label': [8], 'view': 'center', 'filenames': '0019_050_16784-16848_8.mp4', 'durations': 64}"
1703,0019_051_16928-16992_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_051_16928-16992_2', 'start_frame': 16784, 'end_frame': 16848, 'label': [2], 'view': 'center', 'filenames': '0019_051_16928-16992_2.mp4', 'durations': 64}"
1704,0019_052_16974-17038_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_052_16974-17038_8', 'start_frame': 16928, 'end_frame': 16992, 'label': [8], 'view': 'center', 'filenames': '0019_052_16974-17038_8.mp4', 'durations': 64}"
1705,0019_053_17078-17142_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_053_17078-17142_2', 'start_frame': 16974, 'end_frame': 17038, 'label': [2], 'view': 'center', 'filenames': '0019_053_17078-17142_2.mp4', 'durations': 64}"
1706,0019_054_17142-17206_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_054_17142-17206_8', 'start_frame': 17078, 'end_frame': 17142, 'label': [8], 'view': 'center', 'filenames': '0019_054_17142-17206_8.mp4', 'durations': 64}"
1707,0019_055_17167-17231_8-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_055_17167-17231_8-2', 'start_frame': 17142, 'end_frame': 17206, 'label': [8, 2], 'view': 'center', 'filenames': '0019_055_17167-17231_8-2.mp4', 'durations': 64}"
1708,0019_056_17206-17270_2-8.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_056_17206-17270_2-8', 'start_frame': 17167, 'end_frame': 17231, 'label': [2, 8], 'view': 'center', 'filenames': '0019_056_17206-17270_2-8.mp4', 'durations': 64}"
1709,0019_057_17481-17545_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_057_17481-17545_8', 'start_frame': 17206, 'end_frame': 17270, 'label': [8], 'view': 'center', 'filenames': '0019_057_17481-17545_8.mp4', 'durations': 64}"
1710,0019_058_17627-17691_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_058_17627-17691_2', 'start_frame': 17481, 'end_frame': 17545, 'label': [2], 'view': 'center', 'filenames': '0019_058_17627-17691_2.mp4', 'durations': 64}"
1711,0019_059_17642-17706_8-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_059_17642-17706_8-2', 'start_frame': 17627, 'end_frame': 17691, 'label': [8, 2], 'view': 'center', 'filenames': '0019_059_17642-17706_8-2.mp4', 'durations': 64}"
1712,0019_060_17963-18027_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_060_17963-18027_2', 'start_frame': 17642, 'end_frame': 17706, 'label': [2], 'view': 'center', 'filenames': '0019_060_17963-18027_2.mp4', 'durations': 64}"
1713,0019_061_18027-18091_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_061_18027-18091_4', 'start_frame': 17963, 'end_frame': 18027, 'label': [4], 'view': 'center', 'filenames': '0019_061_18027-18091_4.mp4', 'durations': 64}"
1714,0019_062_18424-18488_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_062_18424-18488_4', 'start_frame': 18027, 'end_frame': 18091, 'label': [4], 'view': 'center', 'filenames': '0019_062_18424-18488_4.mp4', 'durations': 64}"
1715,0019_063_18488-18552_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_063_18488-18552_4', 'start_frame': 18424, 'end_frame': 18488, 'label': [4], 'view': 'center', 'filenames': '0019_063_18488-18552_4.mp4', 'durations': 64}"
1716,0019_064_18561-18625_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_064_18561-18625_4', 'start_frame': 18488, 'end_frame': 18552, 'label': [4], 'view': 'center', 'filenames': '0019_064_18561-18625_4.mp4', 'durations': 64}"
1717,0019_065_19454-19518_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_065_19454-19518_4', 'start_frame': 18561, 'end_frame': 18625, 'label': [4], 'view': 'center', 'filenames': '0019_065_19454-19518_4.mp4', 'durations': 64}"
1718,0019_066_21036-21100_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_066_21036-21100_4', 'start_frame': 19454, 'end_frame': 19518, 'label': [4], 'view': 'center', 'filenames': '0019_066_21036-21100_4.mp4', 'durations': 64}"
1719,0019_067_21100-21164_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_067_21100-21164_4', 'start_frame': 21036, 'end_frame': 21100, 'label': [4], 'view': 'center', 'filenames': '0019_067_21100-21164_4.mp4', 'durations': 64}"
1720,0019_068_21156-21220_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_068_21156-21220_4', 'start_frame': 21100, 'end_frame': 21164, 'label': [4], 'view': 'center', 'filenames': '0019_068_21156-21220_4.mp4', 'durations': 64}"
1721,0019_069_21220-21284_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_069_21220-21284_4', 'start_frame': 21156, 'end_frame': 21220, 'label': [4], 'view': 'center', 'filenames': '0019_069_21220-21284_4.mp4', 'durations': 64}"
1722,0019_070_21377-21441_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_070_21377-21441_4', 'start_frame': 21220, 'end_frame': 21284, 'label': [4], 'view': 'center', 'filenames': '0019_070_21377-21441_4.mp4', 'durations': 64}"
1723,0019_071_21441-21505_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_071_21441-21505_4', 'start_frame': 21377, 'end_frame': 21441, 'label': [4], 'view': 'center', 'filenames': '0019_071_21441-21505_4.mp4', 'durations': 64}"
1724,0019_072_21505-21569_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_072_21505-21569_4', 'start_frame': 21441, 'end_frame': 21505, 'label': [4], 'view': 'center', 'filenames': '0019_072_21505-21569_4.mp4', 'durations': 64}"
1725,0019_073_22347-22411_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_073_22347-22411_4', 'start_frame': 21505, 'end_frame': 21569, 'label': [4], 'view': 'center', 'filenames': '0019_073_22347-22411_4.mp4', 'durations': 64}"
1726,0019_074_22434-22498_4.mp4,,64,center,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_074_22434-22498_4', 'start_frame': 22347, 'end_frame': 22411, 'label': [4], 'view': 'center', 'filenames': '0019_074_22434-22498_4.mp4', 'durations': 64}"
1727,0019_075_22452-22516_8-2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_075_22452-22516_8-2', 'start_frame': 22434, 'end_frame': 22498, 'label': [8, 2], 'view': 'center', 'filenames': '0019_075_22452-22516_8-2.mp4', 'durations': 64}"
1728,0019_076_22501-22565_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_076_22501-22565_2', 'start_frame': 22452, 'end_frame': 22516, 'label': [2], 'view': 'center', 'filenames': '0019_076_22501-22565_2.mp4', 'durations': 64}"
1729,0019_077_22562-22626_8.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0019_077_22562-22626_8', 'start_frame': 22501, 'end_frame': 22565, 'label': [8], 'view': 'center', 'filenames': '0019_077_22562-22626_8.mp4', 'durations': 64}"
