,filenames,folder_name,durations,view,labels,metadata
72,Sample0018_color_0073.mp4,train,18,center,8,"{'sample_id': '0018_0073', 'start_frame': 18151, 'end_frame': 18169, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0018_color_0073.mp4', 'durations': 18}"
73,Sample0018_color_0074.mp4,train,13,center,6,"{'sample_id': '0018_0074', 'start_frame': 18170, 'end_frame': 18183, 'label_txt': 'Folding arms behind body', 'label': 7, 'view': 'center', 'filenames': 'Sample0018_color_0074.mp4', 'durations': 13}"
74,Sample0018_color_0075.mp4,train,82,center,8,"{'sample_id': '0018_0075', 'start_frame': 18318, 'end_frame': 18400, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0018_color_0075.mp4', 'durations': 82}"
75,Sample0018_color_0076.mp4,train,24,center,8,"{'sample_id': '0018_0076', 'start_frame': 18406, 'end_frame': 18430, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0018_color_0076.mp4', 'durations': 24}"
76,Sample0018_color_0077.mp4,train,20,center,7,"{'sample_id': '0018_0077', 'start_frame': 18431, 'end_frame': 18451, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0018_color_0077.mp4', 'durations': 20}"
77,Sample0018_color_0078.mp4,train,12,center,6,"{'sample_id': '0018_0078', 'start_frame': 18471, 'end_frame': 18483, 'label_txt': 'Folding arms behind body', 'label': 7, 'view': 'center', 'filenames': 'Sample0018_color_0078.mp4', 'durations': 12}"
78,Sample0018_color_0079.mp4,train,39,center,8,"{'sample_id': '0018_0079', 'start_frame': 18666, 'end_frame': 18705, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0018_color_0079.mp4', 'durations': 39}"
79,Sample0018_color_0080.mp4,train,74,center,8,"{'sample_id': '0018_0080', 'start_frame': 18706, 'end_frame': 18780, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0018_color_0080.mp4', 'durations': 74}"
80,Sample0018_color_0081.mp4,train,11,center,6,"{'sample_id': '0018_0081', 'start_frame': 18781, 'end_frame': 18792, 'label_txt': 'Folding arms behind body', 'label': 7, 'view': 'center', 'filenames': 'Sample0018_color_0081.mp4', 'durations': 11}"
81,Sample0018_color_0082.mp4,train,77,center,9,"{'sample_id': '0018_0082', 'start_frame': 19058, 'end_frame': 19135, 'label_txt': 'Crossing legs', 'label': 10, 'view': 'center', 'filenames': 'Sample0018_color_0082.mp4', 'durations': 77}"
82,Sample0018_color_0083.mp4,train,33,center,2,"{'sample_id': '0018_0083', 'start_frame': 20634, 'end_frame': 20667, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0018_color_0083.mp4', 'durations': 33}"
83,Sample0018_color_0084.mp4,train,38,center,8,"{'sample_id': '0018_0084', 'start_frame': 21416, 'end_frame': 21454, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0018_color_0084.mp4', 'durations': 38}"
84,Sample0018_color_0085.mp4,train,12,center,6,"{'sample_id': '0018_0085', 'start_frame': 21455, 'end_frame': 21467, 'label_txt': 'Folding arms behind body', 'label': 7, 'view': 'center', 'filenames': 'Sample0018_color_0085.mp4', 'durations': 12}"
85,Sample0018_color_0086.mp4,train,43,center,9,"{'sample_id': '0018_0086', 'start_frame': 21581, 'end_frame': 21624, 'label_txt': 'Crossing legs', 'label': 10, 'view': 'center', 'filenames': 'Sample0018_color_0086.mp4', 'durations': 43}"
86,Sample0018_color_0087.mp4,train,9,center,7,"{'sample_id': '0018_0087', 'start_frame': 22320, 'end_frame': 22329, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0018_color_0087.mp4', 'durations': 9}"
87,Sample0018_color_0088.mp4,train,51,center,8,"{'sample_id': '0018_0088', 'start_frame': 22333, 'end_frame': 22384, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0018_color_0088.mp4', 'durations': 51}"
88,Sample0018_color_0089.mp4,train,11,center,6,"{'sample_id': '0018_0089', 'start_frame': 22385, 'end_frame': 22396, 'label_txt': 'Folding arms behind body', 'label': 7, 'view': 'center', 'filenames': 'Sample0018_color_0089.mp4', 'durations': 11}"
89,Sample0018_color_0090.mp4,train,34,center,2,"{'sample_id': '0018_0090', 'start_frame': 22806, 'end_frame': 22840, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0018_color_0090.mp4', 'durations': 34}"
90,Sample0018_color_0091.mp4,train,118,center,14,"{'sample_id': '0018_0091', 'start_frame': 23077, 'end_frame': 23195, 'label_txt': 'Pulling shirt collar', 'label': 15, 'view': 'center', 'filenames': 'Sample0018_color_0091.mp4', 'durations': 118}"
91,Sample0018_color_0092.mp4,train,21,center,2,"{'sample_id': '0018_0092', 'start_frame': 23196, 'end_frame': 23217, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0018_color_0092.mp4', 'durations': 21}"
92,Sample0018_color_0093.mp4,train,37,center,11,"{'sample_id': '0018_0093', 'start_frame': 23554, 'end_frame': 23591, 'label_txt': 'Scratching or touching facial parts other than eyes', 'label': 12, 'view': 'center', 'filenames': 'Sample0018_color_0093.mp4', 'durations': 37}"
93,Sample0018_color_0094.mp4,train,12,center,6,"{'sample_id': '0018_0094', 'start_frame': 23597, 'end_frame': 23609, 'label_txt': 'Folding arms behind body', 'label': 7, 'view': 'center', 'filenames': 'Sample0018_color_0094.mp4', 'durations': 12}"
0,Sample0019_color_0001.mp4,train,39,center,8,"{'sample_id': '0019_0001', 'start_frame': 510, 'end_frame': 549, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0001.mp4', 'durations': 39}"
1,Sample0019_color_0002.mp4,train,22,center,2,"{'sample_id': '0019_0002', 'start_frame': 550, 'end_frame': 572, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0002.mp4', 'durations': 22}"
2,Sample0019_color_0003.mp4,train,48,center,8,"{'sample_id': '0019_0003', 'start_frame': 1019, 'end_frame': 1067, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0003.mp4', 'durations': 48}"
3,Sample0019_color_0004.mp4,train,28,center,2,"{'sample_id': '0019_0004', 'start_frame': 1141, 'end_frame': 1169, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0004.mp4', 'durations': 28}"
4,Sample0019_color_0005.mp4,train,62,center,8,"{'sample_id': '0019_0005', 'start_frame': 1285, 'end_frame': 1347, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0005.mp4', 'durations': 62}"
5,Sample0019_color_0006.mp4,train,31,center,2,"{'sample_id': '0019_0006', 'start_frame': 1513, 'end_frame': 1544, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0006.mp4', 'durations': 31}"
6,Sample0019_color_0007.mp4,train,116,center,8,"{'sample_id': '0019_0007', 'start_frame': 1559, 'end_frame': 1675, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0007.mp4', 'durations': 116}"
7,Sample0019_color_0008.mp4,train,113,center,8,"{'sample_id': '0019_0008', 'start_frame': 1738, 'end_frame': 1851, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0008.mp4', 'durations': 113}"
8,Sample0019_color_0009.mp4,train,40,center,2,"{'sample_id': '0019_0009', 'start_frame': 1975, 'end_frame': 2015, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0009.mp4', 'durations': 40}"
9,Sample0019_color_0010.mp4,train,65,center,12,"{'sample_id': '0019_0010', 'start_frame': 2865, 'end_frame': 2930, 'label_txt': 'Playing or adjusting hair', 'label': 13, 'view': 'center', 'filenames': 'Sample0019_color_0010.mp4', 'durations': 65}"
10,Sample0019_color_0011.mp4,train,35,center,7,"{'sample_id': '0019_0011', 'start_frame': 2931, 'end_frame': 2966, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0019_color_0011.mp4', 'durations': 35}"
11,Sample0019_color_0012.mp4,train,30,center,4,"{'sample_id': '0019_0012', 'start_frame': 2973, 'end_frame': 3003, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0012.mp4', 'durations': 30}"
12,Sample0019_color_0013.mp4,train,57,center,11,"{'sample_id': '0019_0013', 'start_frame': 3484, 'end_frame': 3541, 'label_txt': 'Scratching or touching facial parts other than eyes', 'label': 12, 'view': 'center', 'filenames': 'Sample0019_color_0013.mp4', 'durations': 57}"
13,Sample0019_color_0014.mp4,train,19,center,7,"{'sample_id': '0019_0014', 'start_frame': 3542, 'end_frame': 3561, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0019_color_0014.mp4', 'durations': 19}"
14,Sample0019_color_0015.mp4,train,19,center,8,"{'sample_id': '0019_0015', 'start_frame': 5215, 'end_frame': 5234, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0015.mp4', 'durations': 19}"
15,Sample0019_color_0016.mp4,train,26,center,13,"{'sample_id': '0019_0016', 'start_frame': 5235, 'end_frame': 5261, 'label_txt': 'Holding arms', 'label': 14, 'view': 'center', 'filenames': 'Sample0019_color_0016.mp4', 'durations': 26}"
16,Sample0019_color_0017.mp4,train,43,center,8,"{'sample_id': '0019_0017', 'start_frame': 5320, 'end_frame': 5363, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0017.mp4', 'durations': 43}"
17,Sample0019_color_0018.mp4,train,40,center,13,"{'sample_id': '0019_0018', 'start_frame': 5553, 'end_frame': 5593, 'label_txt': 'Holding arms', 'label': 14, 'view': 'center', 'filenames': 'Sample0019_color_0018.mp4', 'durations': 40}"
18,Sample0019_color_0019.mp4,train,63,center,4,"{'sample_id': '0019_0019', 'start_frame': 5696, 'end_frame': 5759, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0019.mp4', 'durations': 63}"
19,Sample0019_color_0020.mp4,train,42,center,4,"{'sample_id': '0019_0020', 'start_frame': 5882, 'end_frame': 5924, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0020.mp4', 'durations': 42}"
20,Sample0019_color_0021.mp4,train,51,center,2,"{'sample_id': '0019_0021', 'start_frame': 7089, 'end_frame': 7140, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0021.mp4', 'durations': 51}"
21,Sample0019_color_0022.mp4,train,118,center,4,"{'sample_id': '0019_0022', 'start_frame': 7144, 'end_frame': 7262, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0022.mp4', 'durations': 118}"
22,Sample0019_color_0023.mp4,train,56,center,8,"{'sample_id': '0019_0023', 'start_frame': 9304, 'end_frame': 9360, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0023.mp4', 'durations': 56}"
23,Sample0019_color_0024.mp4,train,85,center,2,"{'sample_id': '0019_0024', 'start_frame': 9361, 'end_frame': 9446, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0024.mp4', 'durations': 85}"
24,Sample0019_color_0025.mp4,train,117,center,11,"{'sample_id': '0019_0025', 'start_frame': 11381, 'end_frame': 11498, 'label_txt': 'Scratching or touching facial parts other than eyes', 'label': 12, 'view': 'center', 'filenames': 'Sample0019_color_0025.mp4', 'durations': 117}"
25,Sample0019_color_0026.mp4,train,18,center,2,"{'sample_id': '0019_0026', 'start_frame': 11616, 'end_frame': 11634, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0026.mp4', 'durations': 18}"
26,Sample0019_color_0027.mp4,train,64,center,8,"{'sample_id': '0019_0027', 'start_frame': 11867, 'end_frame': 11931, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0027.mp4', 'durations': 64}"
27,Sample0019_color_0028.mp4,train,43,center,2,"{'sample_id': '0019_0028', 'start_frame': 12136, 'end_frame': 12179, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0028.mp4', 'durations': 43}"
28,Sample0019_color_0029.mp4,train,53,center,8,"{'sample_id': '0019_0029', 'start_frame': 12197, 'end_frame': 12250, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0029.mp4', 'durations': 53}"
29,Sample0019_color_0030.mp4,train,17,center,2,"{'sample_id': '0019_0030', 'start_frame': 12457, 'end_frame': 12474, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0030.mp4', 'durations': 17}"
30,Sample0019_color_0031.mp4,train,47,center,8,"{'sample_id': '0019_0031', 'start_frame': 12485, 'end_frame': 12532, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0031.mp4', 'durations': 47}"
31,Sample0019_color_0032.mp4,train,19,center,2,"{'sample_id': '0019_0032', 'start_frame': 12622, 'end_frame': 12641, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0032.mp4', 'durations': 19}"
32,Sample0019_color_0033.mp4,train,47,center,4,"{'sample_id': '0019_0033', 'start_frame': 12694, 'end_frame': 12741, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0033.mp4', 'durations': 47}"
33,Sample0019_color_0034.mp4,train,37,center,8,"{'sample_id': '0019_0034', 'start_frame': 14566, 'end_frame': 14603, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0034.mp4', 'durations': 37}"
34,Sample0019_color_0035.mp4,train,20,center,2,"{'sample_id': '0019_0035', 'start_frame': 14621, 'end_frame': 14641, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0035.mp4', 'durations': 20}"
35,Sample0019_color_0036.mp4,train,23,center,8,"{'sample_id': '0019_0036', 'start_frame': 15029, 'end_frame': 15052, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0036.mp4', 'durations': 23}"
36,Sample0019_color_0037.mp4,train,18,center,2,"{'sample_id': '0019_0037', 'start_frame': 15081, 'end_frame': 15099, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0037.mp4', 'durations': 18}"
37,Sample0019_color_0038.mp4,train,76,center,8,"{'sample_id': '0019_0038', 'start_frame': 15485, 'end_frame': 15561, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0038.mp4', 'durations': 76}"
38,Sample0019_color_0039.mp4,train,28,center,2,"{'sample_id': '0019_0039', 'start_frame': 15691, 'end_frame': 15719, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0039.mp4', 'durations': 28}"
39,Sample0019_color_0040.mp4,train,7,center,8,"{'sample_id': '0019_0040', 'start_frame': 15750, 'end_frame': 15757, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0040.mp4', 'durations': 7}"
40,Sample0019_color_0041.mp4,train,11,center,2,"{'sample_id': '0019_0041', 'start_frame': 15758, 'end_frame': 15769, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0041.mp4', 'durations': 11}"
41,Sample0019_color_0042.mp4,train,30,center,8,"{'sample_id': '0019_0042', 'start_frame': 16517, 'end_frame': 16547, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0042.mp4', 'durations': 30}"
42,Sample0019_color_0043.mp4,train,37,center,2,"{'sample_id': '0019_0043', 'start_frame': 16563, 'end_frame': 16600, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0043.mp4', 'durations': 37}"
43,Sample0019_color_0044.mp4,train,25,center,8,"{'sample_id': '0019_0044', 'start_frame': 16725, 'end_frame': 16750, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0044.mp4', 'durations': 25}"
44,Sample0019_color_0045.mp4,train,23,center,2,"{'sample_id': '0019_0045', 'start_frame': 16805, 'end_frame': 16828, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0045.mp4', 'durations': 23}"
45,Sample0019_color_0046.mp4,train,17,center,8,"{'sample_id': '0019_0046', 'start_frame': 16952, 'end_frame': 16969, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0046.mp4', 'durations': 17}"
46,Sample0019_color_0047.mp4,train,25,center,2,"{'sample_id': '0019_0047', 'start_frame': 16994, 'end_frame': 17019, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0047.mp4', 'durations': 25}"
47,Sample0019_color_0048.mp4,train,112,center,8,"{'sample_id': '0019_0048', 'start_frame': 17078, 'end_frame': 17190, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0048.mp4', 'durations': 112}"
48,Sample0019_color_0049.mp4,train,17,center,2,"{'sample_id': '0019_0049', 'start_frame': 17191, 'end_frame': 17208, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0049.mp4', 'durations': 17}"
49,Sample0019_color_0050.mp4,train,44,center,8,"{'sample_id': '0019_0050', 'start_frame': 17216, 'end_frame': 17260, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0050.mp4', 'durations': 44}"
50,Sample0019_color_0051.mp4,train,34,center,2,"{'sample_id': '0019_0051', 'start_frame': 17496, 'end_frame': 17530, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0051.mp4', 'durations': 34}"
51,Sample0019_color_0052.mp4,train,9,center,8,"{'sample_id': '0019_0052', 'start_frame': 17655, 'end_frame': 17664, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0052.mp4', 'durations': 9}"
52,Sample0019_color_0053.mp4,train,16,center,2,"{'sample_id': '0019_0053', 'start_frame': 17666, 'end_frame': 17682, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0053.mp4', 'durations': 16}"
53,Sample0019_color_0054.mp4,train,118,center,4,"{'sample_id': '0019_0054', 'start_frame': 17963, 'end_frame': 18081, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0054.mp4', 'durations': 118}"
54,Sample0019_color_0055.mp4,train,91,center,4,"{'sample_id': '0019_0055', 'start_frame': 18424, 'end_frame': 18515, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0055.mp4', 'durations': 91}"
55,Sample0019_color_0056.mp4,train,47,center,4,"{'sample_id': '0019_0056', 'start_frame': 18570, 'end_frame': 18617, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0056.mp4', 'durations': 47}"
56,Sample0019_color_0057.mp4,train,62,center,4,"{'sample_id': '0019_0057', 'start_frame': 19455, 'end_frame': 19517, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0057.mp4', 'durations': 62}"
57,Sample0019_color_0058.mp4,train,67,center,4,"{'sample_id': '0019_0058', 'start_frame': 21036, 'end_frame': 21103, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0058.mp4', 'durations': 67}"
58,Sample0019_color_0059.mp4,train,65,center,4,"{'sample_id': '0019_0059', 'start_frame': 21156, 'end_frame': 21221, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0059.mp4', 'durations': 65}"
59,Sample0019_color_0060.mp4,train,149,center,4,"{'sample_id': '0019_0060', 'start_frame': 21377, 'end_frame': 21526, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0060.mp4', 'durations': 149}"
60,Sample0019_color_0061.mp4,train,41,center,4,"{'sample_id': '0019_0061', 'start_frame': 22359, 'end_frame': 22400, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0061.mp4', 'durations': 41}"
61,Sample0019_color_0062.mp4,train,9,center,8,"{'sample_id': '0019_0062', 'start_frame': 22462, 'end_frame': 22471, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0062.mp4', 'durations': 9}"
62,Sample0019_color_0063.mp4,train,24,center,2,"{'sample_id': '0019_0063', 'start_frame': 22472, 'end_frame': 22496, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0063.mp4', 'durations': 24}"
63,Sample0019_color_0064.mp4,train,19,center,8,"{'sample_id': '0019_0064', 'start_frame': 22524, 'end_frame': 22543, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0064.mp4', 'durations': 19}"
64,Sample0019_color_0065.mp4,train,31,center,2,"{'sample_id': '0019_0065', 'start_frame': 22579, 'end_frame': 22610, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0065.mp4', 'durations': 31}"
65,Sample0019_color_0066.mp4,train,30,center,8,"{'sample_id': '0019_0066', 'start_frame': 22754, 'end_frame': 22784, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0066.mp4', 'durations': 30}"
66,Sample0019_color_0067.mp4,train,26,center,2,"{'sample_id': '0019_0067', 'start_frame': 22960, 'end_frame': 22986, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0067.mp4', 'durations': 26}"
67,Sample0019_color_0068.mp4,train,24,center,8,"{'sample_id': '0019_0068', 'start_frame': 23014, 'end_frame': 23038, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0068.mp4', 'durations': 24}"
68,Sample0019_color_0069.mp4,train,25,center,2,"{'sample_id': '0019_0069', 'start_frame': 23466, 'end_frame': 23491, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0069.mp4', 'durations': 25}"
69,Sample0019_color_0070.mp4,train,14,center,8,"{'sample_id': '0019_0070', 'start_frame': 23523, 'end_frame': 23537, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0070.mp4', 'durations': 14}"
70,Sample0019_color_0071.mp4,train,27,center,2,"{'sample_id': '0019_0071', 'start_frame': 23550, 'end_frame': 23577, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0071.mp4', 'durations': 27}"
71,Sample0019_color_0072.mp4,train,79,center,4,"{'sample_id': '0019_0072', 'start_frame': 23578, 'end_frame': 23657, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0019_color_0072.mp4', 'durations': 79}"
72,Sample0019_color_0073.mp4,train,15,center,8,"{'sample_id': '0019_0073', 'start_frame': 23784, 'end_frame': 23799, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0073.mp4', 'durations': 15}"
73,Sample0019_color_0074.mp4,train,10,center,2,"{'sample_id': '0019_0074', 'start_frame': 23800, 'end_frame': 23810, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0074.mp4', 'durations': 10}"
74,Sample0019_color_0075.mp4,train,29,center,8,"{'sample_id': '0019_0075', 'start_frame': 24149, 'end_frame': 24178, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0075.mp4', 'durations': 29}"
75,Sample0019_color_0076.mp4,train,23,center,2,"{'sample_id': '0019_0076', 'start_frame': 24197, 'end_frame': 24220, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0076.mp4', 'durations': 23}"
76,Sample0019_color_0077.mp4,train,16,center,8,"{'sample_id': '0019_0077', 'start_frame': 24491, 'end_frame': 24507, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0019_color_0077.mp4', 'durations': 16}"
77,Sample0019_color_0078.mp4,train,20,center,2,"{'sample_id': '0019_0078', 'start_frame': 24508, 'end_frame': 24528, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0019_color_0078.mp4', 'durations': 20}"
0,Sample0020_color_0001.mp4,train,58,center,5,"{'sample_id': '0020_0001', 'start_frame': 550, 'end_frame': 608, 'label_txt': 'Touching or scratching neck', 'label': 6, 'view': 'center', 'filenames': 'Sample0020_color_0001.mp4', 'durations': 58}"
1,Sample0020_color_0002.mp4,train,106,center,11,"{'sample_id': '0020_0002', 'start_frame': 609, 'end_frame': 715, 'label_txt': 'Scratching or touching facial parts other than eyes', 'label': 12, 'view': 'center', 'filenames': 'Sample0020_color_0002.mp4', 'durations': 106}"
2,Sample0020_color_0003.mp4,train,59,center,5,"{'sample_id': '0020_0003', 'start_frame': 716, 'end_frame': 775, 'label_txt': 'Touching or scratching neck', 'label': 6, 'view': 'center', 'filenames': 'Sample0020_color_0003.mp4', 'durations': 59}"
3,Sample0020_color_0004.mp4,train,40,center,11,"{'sample_id': '0020_0004', 'start_frame': 2110, 'end_frame': 2150, 'label_txt': 'Scratching or touching facial parts other than eyes', 'label': 12, 'view': 'center', 'filenames': 'Sample0020_color_0004.mp4', 'durations': 40}"
4,Sample0020_color_0005.mp4,train,54,center,7,"{'sample_id': '0020_0005', 'start_frame': 2159, 'end_frame': 2213, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0020_color_0005.mp4', 'durations': 54}"
5,Sample0020_color_0006.mp4,train,71,center,4,"{'sample_id': '0020_0006', 'start_frame': 2971, 'end_frame': 3042, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0020_color_0006.mp4', 'durations': 71}"
6,Sample0020_color_0007.mp4,train,14,center,8,"{'sample_id': '0020_0007', 'start_frame': 3070, 'end_frame': 3084, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0020_color_0007.mp4', 'durations': 14}"
7,Sample0020_color_0008.mp4,train,28,center,8,"{'sample_id': '0020_0008', 'start_frame': 3087, 'end_frame': 3115, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0020_color_0008.mp4', 'durations': 28}"
8,Sample0020_color_0009.mp4,train,26,center,8,"{'sample_id': '0020_0009', 'start_frame': 3119, 'end_frame': 3145, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0020_color_0009.mp4', 'durations': 26}"
9,Sample0020_color_0010.mp4,train,30,center,8,"{'sample_id': '0020_0010', 'start_frame': 3158, 'end_frame': 3188, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0020_color_0010.mp4', 'durations': 30}"
